DATE,MONTH,CITY,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,sunshine,temp_mean,temp_max,temp_min,PRECIPITATION Y/N
20070928.0,9.0,DE_BILT,7.0,3.6,12.0,0.9,1.007,0.63,1.3,14.0,16.9,12.2,True
20070928.0,9.0,DUSSELDORF,7.0,2.6,8.4,0.86,1.0061,0.5,0.4,13.3,15.3,11.5,False
20070928.0,9.0,MAASTRICHT,6.0,2.9,10.0,0.89,1.006,1.07,3.1,12.4,16.1,8.7,True
20070928.0,9.0,MUENCHEN,8.0,3.8,13.2,0.87,1.0063,0.47,0.0,9.4,11.2,7.9,True
20070928.0,9.0,OSLO,2.0,5.2,12.2,0.57,1.0285,1.3,10.6,7.2,10.3,4.5,False
20070929.0,9.0,DE_BILT,8.0,2.5,8.0,0.96,1.01,0.36,0.0,12.6,13.6,11.6,True
20070929.0,9.0,DUSSELDORF,8.0,5.3,10.4,0.93,1.0102,0.36,0.0,12.4,13.1,11.6,True
20070929.0,9.0,MAASTRICHT,8.0,4.4,10.0,0.96,1.0115,0.19,0.0,11.6,12.7,8.7,True
20070929.0,9.0,MUENCHEN,5.0,3.8,13.1,0.66,1.0161,1.67,8.4,13.1,18.6,10.1,False
20070929.0,9.0,OSLO,8.0,8.3,18.7,0.77,1.019,0.27,0.0,7.4,8.7,5.8,True
20070930.0,9.0,DE_BILT,6.0,2.1,7.0,0.9,1.0219,0.83,2.9,12.2,16.5,6.2,True
20070930.0,9.0,DUSSELDORF,6.0,3.0,6.4,0.84,1.0225,1.11,5.1,12.6,17.0,9.1,False
20070930.0,9.0,MAASTRICHT,5.0,2.6,6.0,0.88,1.0226,1.35,7.3,12.1,16.8,7.6,False
20070930.0,9.0,MUENCHEN,6.0,1.5,4.8,0.75,1.0238,1.41,6.0,13.2,19.3,8.3,False
20070930.0,9.0,OSLO,7.0,3.3,15.7,0.87,1.0137,0.31,0.1,12.1,13.9,8.7,True
20071001.0,10.0,DE_BILT,8.0,2.6,6.0,0.91,1.0244,0.35,0.0,10.8,13.4,6.1,False
20071001.0,10.0,DUSSELDORF,7.0,2.5,7.9,0.91,1.0239,0.35,0.0,12.2,15.7,7.7,True
20071001.0,10.0,MAASTRICHT,8.0,3.8,8.0,0.96,1.0226,0.32,0.3,12.4,13.8,10.3,True
20071001.0,10.0,MUENCHEN,2.0,1.3,4.1,0.78,1.024,1.8,10.3,14.3,21.8,7.8,False
20071001.0,10.0,OSLO,7.0,1.2,4.2,0.85,1.0188,0.54,1.5,11.7,14.5,9.7,False
20071002.0,10.0,DE_BILT,8.0,2.9,7.0,0.89,1.0217,0.56,1.0,12.5,14.6,10.5,False
20071002.0,10.0,DUSSELDORF,8.0,2.7,5.8,0.94,1.021,0.35,0.0,14.0,15.3,13.3,False
20071002.0,10.0,MAASTRICHT,8.0,2.7,6.0,0.98,1.0203,0.38,0.0,13.7,14.9,12.8,False
20071002.0,10.0,MUENCHEN,7.0,1.4,4.6,0.79,1.0201,1.49,7.1,16.4,22.6,10.0,True
20071002.0,10.0,OSLO,3.0,1.6,4.3,0.75,1.0226,1.2,10.3,9.6,14.5,5.7,False
20071003.0,10.0,DE_BILT,8.0,1.7,5.0,0.97,1.0184,0.34,0.0,13.6,15.6,11.8,True
20071003.0,10.0,DUSSELDORF,7.0,2.8,8.0,0.89,1.0187,0.54,0.8,16.2,20.7,13.2,True
20071003.0,10.0,MAASTRICHT,8.0,1.8,6.0,0.97,1.018,0.61,0.9,15.8,19.0,13.3,True
20071003.0,10.0,MUENCHEN,4.0,1.4,5.8,0.8,1.0187,1.59,8.3,17.8,24.3,13.1,False
20071003.0,10.0,OSLO,6.0,1.1,3.7,0.84,1.0217,0.94,6.6,8.5,13.4,4.7,False
20071004.0,10.0,DE_BILT,5.0,2.1,7.0,0.95,1.0208,0.69,2.1,12.3,17.6,5.8,False
20071004.0,10.0,DUSSELDORF,5.0,2.0,6.5,0.87,1.0212,0.9,3.6,15.3,19.3,10.1,False
20071004.0,10.0,MAASTRICHT,6.0,1.6,5.0,0.91,1.0212,1.2,6.5,15.1,19.2,11.0,False
20071004.0,10.0,MUENCHEN,5.0,1.6,7.8,0.83,1.0204,0.82,1.6,17.1,22.0,13.6,True
20071004.0,10.0,OSLO,7.0,1.7,4.0,0.86,1.0229,0.53,1.7,8.6,11.2,7.5,False
20071005.0,10.0,DE_BILT,5.0,1.3,5.0,0.9,1.0248,0.9,4.1,11.4,17.8,4.1,False
20071005.0,10.0,DUSSELDORF,3.0,1.5,5.2,0.85,1.0249,0.95,4.2,11.8,16.5,6.0,False
20071005.0,10.0,MAASTRICHT,2.0,2.6,8.0,0.88,1.0243,1.27,7.9,11.5,16.6,7.2,False
20071005.0,10.0,MUENCHEN,8.0,1.7,7.0,0.89,1.021,0.43,0.0,15.6,17.1,11.7,True
20071005.0,10.0,OSLO,1.0,1.2,4.1,0.82,1.0268,1.12,10.0,7.4,14.4,2.6,False
20071006.0,10.0,DE_BILT,2.0,2.5,7.0,0.88,1.0243,1.44,10.3,11.6,17.2,6.7,False
20071006.0,10.0,DUSSELDORF,0.0,2.3,7.4,0.84,1.024,1.48,10.5,11.0,17.3,5.5,False
20071006.0,10.0,MAASTRICHT,0.0,3.6,9.0,0.86,1.0229,1.54,10.3,11.0,16.5,6.6,False
20071006.0,10.0,MUENCHEN,7.0,2.8,8.2,0.77,1.0213,1.1,3.9,11.4,15.0,7.8,False
20071006.0,10.0,OSLO,4.0,1.3,5.9,0.84,1.0254,0.92,7.0,7.9,13.0,2.4,False
20071007.0,10.0,DE_BILT,0.0,1.2,4.0,0.9,1.0222,1.31,8.9,10.1,18.2,4.7,False
20071007.0,10.0,DUSSELDORF,0.0,1.5,6.9,0.81,1.0226,1.46,10.4,10.2,18.7,3.7,False
20071007.0,10.0,MAASTRICHT,0.0,1.5,4.0,0.84,1.0217,1.47,9.3,11.0,18.7,5.0,False
20071007.0,10.0,MUENCHEN,2.0,2.0,6.2,0.78,1.0219,1.64,9.8,10.1,15.8,5.7,False
20071007.0,10.0,OSLO,3.0,2.2,11.5,0.69,1.0141,0.91,7.2,10.2,15.4,8.1,False
20071008.0,10.0,DE_BILT,8.0,1.2,4.0,0.93,1.0245,0.74,2.9,10.3,15.7,3.7,False
20071008.0,10.0,DUSSELDORF,4.0,1.4,4.4,0.87,1.0242,0.96,4.6,10.1,16.3,3.9,False
20071008.0,10.0,MAASTRICHT,5.0,1.6,4.0,0.91,1.0242,0.97,3.4,10.3,15.0,5.6,False
20071008.0,10.0,MUENCHEN,3.0,1.2,4.7,0.81,1.0234,1.47,7.9,10.1,16.9,4.7,False
20071008.0,10.0,OSLO,1.0,2.4,8.7,0.57,1.0179,0.97,8.4,7.2,13.7,2.0,False
20071009.0,10.0,DE_BILT,8.0,2.2,6.0,0.92,1.0235,0.56,1.4,12.2,14.7,10.0,True
20071009.0,10.0,DUSSELDORF,6.0,1.7,5.9,0.88,1.0248,0.78,3.0,11.3,14.5,7.0,False
20071009.0,10.0,MAASTRICHT,8.0,1.9,4.0,0.92,1.024,0.64,1.6,10.5,15.0,6.3,True
20071009.0,10.0,MUENCHEN,3.0,1.1,4.6,0.81,1.025,1.54,9.0,9.6,15.6,4.9,False
20071009.0,10.0,OSLO,3.0,1.6,9.0,0.7,1.0229,0.98,9.0,5.0,10.6,0.0,False
20071010.0,10.0,DE_BILT,5.0,2.3,6.0,0.88,1.0245,0.91,4.8,12.8,16.9,8.4,False
20071010.0,10.0,DUSSELDORF,6.0,2.2,5.9,0.78,1.0242,1.11,6.6,13.5,17.7,9.1,False
20071010.0,10.0,MAASTRICHT,4.0,2.3,6.0,0.87,1.0237,1.05,5.7,12.3,16.5,8.6,True
20071010.0,10.0,MUENCHEN,2.0,1.2,4.4,0.88,1.024,1.56,9.4,7.5,11.9,3.8,False
20071010.0,10.0,OSLO,3.0,1.9,5.5,0.69,1.0229,0.79,6.0,5.2,10.9,1.8,False
20071011.0,10.0,DE_BILT,2.0,1.6,6.0,0.89,1.0267,1.11,7.3,10.5,15.8,4.6,False
20071011.0,10.0,DUSSELDORF,4.0,2.1,6.5,0.85,1.0275,1.13,7.1,11.2,17.0,5.1,False
20071011.0,10.0,MAASTRICHT,8.0,1.8,5.0,0.98,1.0273,0.6,0.4,9.8,12.6,7.3,False
20071011.0,10.0,MUENCHEN,5.0,1.8,7.3,0.87,1.0259,1.24,5.9,8.8,14.3,5.4,False
20071011.0,10.0,OSLO,8.0,1.4,6.2,0.84,1.0121,0.27,0.2,5.8,9.3,1.0,True
20071012.0,10.0,DE_BILT,7.0,2.6,8.0,0.87,1.024,0.81,4.0,14.3,19.0,11.1,False
20071012.0,10.0,DUSSELDORF,7.0,3.2,6.2,0.88,1.0243,0.37,0.2,12.8,16.7,10.9,False
20071012.0,10.0,MAASTRICHT,8.0,3.0,7.0,0.95,1.0246,0.32,0.0,12.3,15.0,9.9,False
20071012.0,10.0,MUENCHEN,7.0,2.3,7.6,0.84,1.0237,0.84,2.3,9.5,14.0,4.7,False
20071012.0,10.0,OSLO,5.0,3.6,15.1,0.6,1.0187,0.87,7.9,5.3,9.3,2.8,False
20071013.0,10.0,DE_BILT,3.0,1.5,5.0,0.84,1.0269,1.12,7.8,11.8,16.5,7.0,False
20071013.0,10.0,DUSSELDORF,4.0,1.9,6.5,0.78,1.0272,1.02,6.1,12.1,17.0,6.2,False
20071013.0,10.0,MAASTRICHT,3.0,2.9,7.0,0.82,1.0262,1.22,7.7,11.8,15.9,6.4,False
20071013.0,10.0,MUENCHEN,5.0,2.0,5.9,0.8,1.0258,0.96,3.4,10.3,14.4,5.4,False
20071013.0,10.0,OSLO,6.0,1.2,3.7,0.72,1.025,0.81,7.1,5.3,10.5,0.8,False
20071014.0,10.0,DE_BILT,0.0,2.3,5.0,0.84,1.022,1.26,9.8,10.7,17.0,4.8,False
20071014.0,10.0,DUSSELDORF,0.0,3.6,9.1,0.69,1.0238,1.33,10.4,11.1,17.6,4.6,False
20071014.0,10.0,MAASTRICHT,0.0,2.3,6.0,0.76,1.0221,1.35,9.9,11.1,17.4,4.1,False
20071014.0,10.0,MUENCHEN,3.0,2.4,6.4,0.78,1.0256,1.28,6.9,7.8,15.0,3.4,False
20071014.0,10.0,OSLO,8.0,1.1,5.9,0.89,1.0164,0.19,0.0,9.9,12.2,5.0,False
20071015.0,10.0,DE_BILT,2.0,3.0,11.0,0.89,1.0155,1.08,7.6,11.5,18.7,6.2,False
20071015.0,10.0,DUSSELDORF,2.0,4.4,10.5,0.7,1.0176,1.26,9.6,13.7,19.6,8.3,False
20071015.0,10.0,MAASTRICHT,3.0,4.3,11.0,0.8,1.0169,1.2,8.8,13.6,19.9,5.9,False
20071015.0,10.0,MUENCHEN,0.0,1.3,4.8,0.78,1.0221,1.52,10.1,10.0,20.0,2.6,False
20071015.0,10.0,OSLO,8.0,1.5,4.8,0.89,1.0096,0.45,2.0,10.3,11.8,8.9,True
20071016.0,10.0,DE_BILT,4.0,3.8,12.0,0.85,1.0156,1.14,8.7,13.6,18.0,10.4,False
20071016.0,10.0,DUSSELDORF,5.0,4.7,11.2,0.73,1.018,0.74,3.3,15.0,19.0,11.4,False
20071016.0,10.0,MAASTRICHT,3.0,5.7,11.0,0.77,1.0176,1.13,8.0,14.6,19.3,10.8,False
20071016.0,10.0,MUENCHEN,0.0,1.6,5.0,0.77,1.0224,1.49,10.0,12.3,19.3,7.3,False
20071016.0,10.0,OSLO,4.0,3.9,10.7,0.78,1.0019,0.61,4.4,11.3,15.2,10.2,False
20071017.0,10.0,DE_BILT,7.0,3.1,11.0,0.91,1.0155,0.49,1.4,11.8,14.6,7.1,True
20071017.0,10.0,DUSSELDORF,5.0,5.1,13.1,0.86,1.0163,0.27,0.0,12.4,16.0,8.5,True
20071017.0,10.0,MAASTRICHT,6.0,5.3,13.0,0.87,1.0168,0.27,0.7,12.1,15.4,8.3,True
20071017.0,10.0,MUENCHEN,4.0,2.7,10.1,0.67,1.02,1.45,9.7,14.1,20.4,7.4,True
20071017.0,10.0,OSLO,2.0,2.5,9.2,0.65,1.0042,0.82,8.6,8.0,13.0,4.7,False
20071018.0,10.0,DE_BILT,6.0,2.4,12.0,0.84,1.0292,0.93,6.2,9.1,13.3,6.0,True
20071018.0,10.0,DUSSELDORF,4.0,3.4,10.9,0.81,1.0284,0.7,3.1,8.7,12.5,6.7,True
20071018.0,10.0,MAASTRICHT,6.0,2.5,11.0,0.85,1.0296,0.78,5.6,8.5,12.8,5.9,True
20071018.0,10.0,MUENCHEN,7.0,4.0,14.4,0.77,1.0259,0.77,2.2,8.5,13.2,5.7,True
20071018.0,10.0,OSLO,2.0,2.6,11.1,0.5,1.0184,0.7,6.5,4.5,10.0,0.7,False
20071019.0,10.0,DE_BILT,7.0,1.8,8.0,0.84,1.0339,0.59,2.4,8.5,11.5,4.8,True
20071019.0,10.0,DUSSELDORF,6.0,2.9,9.4,0.82,1.0333,0.35,0.3,8.0,10.9,2.1,True
20071019.0,10.0,MAASTRICHT,8.0,2.4,7.0,0.82,1.0335,0.6,1.3,8.0,10.8,4.4,False
20071019.0,10.0,MUENCHEN,8.0,3.6,13.1,0.84,1.0306,0.61,1.1,4.4,7.3,1.4,True
20071019.0,10.0,OSLO,3.0,2.2,12.4,0.61,1.0315,0.74,7.8,2.7,8.4,-2.5,False
20071020.0,10.0,DE_BILT,4.0,1.1,3.0,0.81,1.0366,1.08,8.7,5.2,11.7,-0.6,False
20071020.0,10.0,DUSSELDORF,4.0,1.6,6.0,0.8,1.0366,1.07,8.1,5.0,10.6,-0.6,False
20071020.0,10.0,MAASTRICHT,3.0,2.3,7.0,0.81,1.0361,1.21,9.3,5.4,9.9,0.3,False
20071020.0,10.0,MUENCHEN,5.0,2.2,7.3,0.82,1.0332,0.62,1.2,2.6,5.1,-0.2,True
20071020.0,10.0,OSLO,7.0,0.7,3.9,0.69,1.0322,0.26,0.5,5.0,7.9,1.5,False
20071021.0,10.0,DE_BILT,7.0,2.3,8.0,0.88,1.0297,0.62,2.9,9.2,13.8,2.7,True
20071021.0,10.0,DUSSELDORF,6.0,2.1,6.1,0.9,1.0299,0.26,0.0,6.7,9.5,1.3,True
20071021.0,10.0,MAASTRICHT,7.0,2.7,8.0,0.92,1.0295,0.34,0.3,6.3,10.0,1.6,True
20071021.0,10.0,MUENCHEN,7.0,2.0,5.1,0.92,1.0287,0.34,0.0,1.6,2.7,0.6,True
20071021.0,10.0,OSLO,7.0,1.4,4.6,0.78,1.0306,0.16,0.0,7.3,8.5,5.6,False
20071022.0,10.0,DE_BILT,1.0,2.8,8.0,0.89,1.028,1.07,9.0,4.8,9.4,0.8,False
20071022.0,10.0,DUSSELDORF,0.0,2.7,9.0,0.8,1.0286,1.15,9.7,4.4,10.2,-0.5,False
20071022.0,10.0,MAASTRICHT,0.0,3.4,8.0,0.86,1.0271,1.16,9.1,4.4,9.1,0.4,False
20071022.0,10.0,MUENCHEN,8.0,2.3,6.7,0.84,1.0256,0.34,0.0,2.3,4.0,0.6,True
20071022.0,10.0,OSLO,8.0,3.2,9.5,0.84,1.0296,0.15,0.0,7.8,9.0,7.4,False
20071023.0,10.0,DE_BILT,0.0,3.3,10.0,0.83,1.0277,1.06,9.0,4.0,9.5,-1.4,False
20071023.0,10.0,DUSSELDORF,1.0,3.6,11.8,0.81,1.027,1.08,8.8,3.1,9.2,-2.2,False
20071023.0,10.0,MAASTRICHT,0.0,4.7,10.0,0.83,1.0257,1.12,9.3,3.3,7.9,-0.4,False
20071023.0,10.0,MUENCHEN,8.0,1.8,5.7,0.92,1.0219,0.33,0.0,2.6,3.4,1.6,True
20071023.0,10.0,OSLO,2.0,1.2,5.9,0.84,1.0319,0.64,6.8,5.9,9.6,3.6,False
20071024.0,10.0,DE_BILT,8.0,4.2,10.0,0.83,1.0266,0.44,1.4,8.0,11.5,1.9,False
20071024.0,10.0,DUSSELDORF,7.0,3.9,10.4,0.81,1.0257,0.37,0.6,6.5,9.6,-1.0,False
20071024.0,10.0,MAASTRICHT,6.0,4.7,10.0,0.88,1.0245,0.38,0.4,5.6,8.7,-0.6,False
20071024.0,10.0,MUENCHEN,8.0,3.2,8.7,0.88,1.0213,0.33,0.0,4.2,5.8,2.5,False
20071024.0,10.0,OSLO,7.0,0.8,3.6,0.9,1.0339,0.26,0.7,3.9,6.3,2.0,False
20071025.0,10.0,DE_BILT,8.0,3.3,8.0,0.87,1.0249,0.23,0.0,8.4,9.9,7.0,False
20071025.0,10.0,DUSSELDORF,7.0,3.7,9.6,0.83,1.0244,0.32,0.3,8.1,10.8,5.5,False
20071025.0,10.0,MAASTRICHT,8.0,3.7,8.0,0.89,1.0233,0.39,0.1,7.8,9.7,6.1,False
20071025.0,10.0,MUENCHEN,8.0,2.8,9.2,0.89,1.0214,0.32,0.0,6.0,7.3,4.6,False
20071025.0,10.0,OSLO,8.0,1.0,3.0,0.88,1.0318,0.47,4.0,3.2,4.8,1.0,False
20071026.0,10.0,DE_BILT,8.0,2.1,6.0,0.82,1.0233,0.23,0.0,8.5,9.9,7.7,False
20071026.0,10.0,DUSSELDORF,8.0,2.3,6.4,0.79,1.0231,0.23,0.0,8.5,9.6,7.4,False
20071026.0,10.0,MAASTRICHT,8.0,2.8,7.0,0.84,1.0225,0.27,0.0,7.9,9.4,7.0,False
20071026.0,10.0,MUENCHEN,8.0,2.6,7.9,0.85,1.0202,0.32,0.0,6.0,7.9,5.1,False
20071026.0,10.0,OSLO,6.0,1.6,4.7,0.9,1.0287,0.47,4.2,2.3,3.7,-0.8,True
20071027.0,10.0,DE_BILT,8.0,2.8,8.0,0.85,1.0267,0.23,0.0,9.1,10.3,7.7,False
20071027.0,10.0,DUSSELDORF,8.0,1.8,4.7,0.83,1.0283,0.23,0.0,8.4,9.3,7.2,False
20071027.0,10.0,MAASTRICHT,8.0,2.3,7.0,0.85,1.0279,0.23,0.5,8.1,9.5,6.9,False
20071027.0,10.0,MUENCHEN,8.0,2.1,7.9,0.82,1.0289,0.31,0.0,6.6,7.5,6.0,False
20071027.0,10.0,OSLO,8.0,3.7,9.3,0.9,1.022,0.13,0.0,7.5,8.9,3.7,True
20071028.0,10.0,DE_BILT,8.0,5.0,12.0,0.84,1.0191,0.34,0.7,10.2,12.1,8.9,True
20071028.0,10.0,DUSSELDORF,8.0,4.3,10.3,0.76,1.0228,0.23,0.0,9.4,11.3,8.3,False
20071028.0,10.0,MAASTRICHT,8.0,5.8,11.0,0.8,1.0218,0.52,1.1,8.7,10.8,7.4,False
20071028.0,10.0,MUENCHEN,7.0,1.6,4.7,0.81,1.0256,0.31,0.0,6.9,9.6,3.4,False
20071028.0,10.0,OSLO,8.0,6.3,19.0,0.92,1.0083,0.13,0.0,9.5,10.2,8.5,True
20071029.0,10.0,DE_BILT,8.0,2.5,9.0,0.99,1.0117,0.22,0.0,9.0,10.3,5.9,True
20071029.0,10.0,DUSSELDORF,8.0,4.0,9.8,0.89,1.0134,0.22,0.0,9.1,10.1,8.0,True
20071029.0,10.0,MAASTRICHT,8.0,4.8,12.0,0.94,1.0125,0.1,0.0,8.8,9.6,7.5,True
20071029.0,10.0,MUENCHEN,5.0,1.2,4.2,0.81,1.0172,1.15,8.1,6.6,13.8,0.8,False
20071029.0,10.0,OSLO,6.0,3.2,12.4,0.87,1.0018,0.3,1.6,9.0,10.6,7.9,False
20071030.0,10.0,DE_BILT,5.0,1.5,8.0,0.94,1.019,0.71,5.3,6.9,12.5,2.7,True
20071030.0,10.0,DUSSELDORF,4.0,2.5,6.3,0.87,1.0186,0.66,4.1,8.5,12.4,1.9,False
20071030.0,10.0,MAASTRICHT,5.0,2.3,9.0,0.91,1.0196,0.5,2.9,7.9,11.3,2.9,True
20071030.0,10.0,MUENCHEN,8.0,2.2,6.3,0.84,1.0174,0.3,0.0,7.7,10.7,4.9,True
20071030.0,10.0,OSLO,2.0,1.4,8.0,0.75,1.0065,0.56,7.3,4.2,8.6,1.5,False
20071031.0,10.0,DE_BILT,7.0,2.7,9.0,0.91,1.0283,0.46,2.1,9.4,14.3,1.6,False
20071031.0,10.0,DUSSELDORF,3.0,2.8,7.1,0.92,1.0303,0.64,3.9,5.3,10.7,0.4,False
20071031.0,10.0,MAASTRICHT,3.0,3.3,6.0,0.92,1.0301,0.8,5.8,6.1,12.2,1.8,False
20071031.0,10.0,MUENCHEN,5.0,2.0,5.8,0.8,1.0285,0.92,5.3,7.0,10.8,2.5,False
20071031.0,10.0,OSLO,6.0,2.1,11.2,0.81,1.0126,0.12,0.0,3.0,7.4,-2.3,False
20071101.0,11.0,DE_BILT,8.0,2.7,7.0,0.91,1.0304,0.27,0.3,12.7,14.2,11.5,False
20071101.0,11.0,DUSSELDORF,7.0,3.1,6.6,0.86,1.0322,0.21,0.0,8.9,11.5,5.4,True
20071101.0,11.0,MAASTRICHT,8.0,2.8,6.0,0.9,1.032,0.3,0.0,9.4,12.0,5.8,False
20071101.0,11.0,MUENCHEN,1.0,1.2,5.3,0.88,1.0329,0.97,6.2,3.5,9.9,-0.6,False
20071101.0,11.0,OSLO,2.0,2.7,10.6,0.6,1.0144,0.52,7.1,7.9,13.0,4.9,False
20071102.0,11.0,DE_BILT,8.0,1.8,5.0,0.98,1.0315,0.2,0.0,13.6,14.9,12.3,True
20071102.0,11.0,DUSSELDORF,8.0,2.3,4.1,0.97,1.0325,0.21,0.0,11.8,13.1,10.5,True
20071102.0,11.0,MAASTRICHT,8.0,2.6,6.0,0.98,1.0325,0.18,0.0,11.4,12.4,10.0,True
20071102.0,11.0,MUENCHEN,3.0,1.2,5.5,0.83,1.033,0.98,6.5,5.3,11.1,0.1,False
20071102.0,11.0,OSLO,6.0,1.8,6.1,0.74,1.0253,0.19,0.6,2.2,8.2,-2.1,True
20071103.0,11.0,DE_BILT,7.0,1.8,5.0,0.95,1.0283,0.26,0.3,12.0,14.1,6.9,True
20071103.0,11.0,DUSSELDORF,8.0,2.6,6.0,0.93,1.0287,0.2,0.0,12.6,13.6,9.4,True
20071103.0,11.0,MAASTRICHT,8.0,2.1,6.0,0.96,1.0286,0.23,0.0,12.1,13.2,9.5,True
20071103.0,11.0,MUENCHEN,7.0,1.3,5.5,0.86,1.0279,0.53,1.4,8.4,12.0,6.9,True
20071103.0,11.0,OSLO,1.0,2.2,8.8,0.67,1.0115,0.52,7.8,6.8,13.4,1.5,False
20071104.0,11.0,DE_BILT,8.0,1.3,5.0,0.88,1.0287,0.25,0.3,9.8,12.4,6.7,False
20071104.0,11.0,DUSSELDORF,7.0,1.8,6.8,0.83,1.0287,0.2,0.0,9.6,11.2,8.0,False
20071104.0,11.0,MAASTRICHT,8.0,1.9,5.0,0.84,1.0285,0.32,0.9,9.5,11.5,8.2,False
20071104.0,11.0,MUENCHEN,7.0,2.2,8.1,0.8,1.0255,0.28,0.0,8.2,9.1,6.2,True
20071104.0,11.0,OSLO,3.0,1.8,11.4,0.61,1.025,0.51,7.7,3.2,9.2,0.6,False
20071105.0,11.0,DE_BILT,7.0,3.3,12.0,0.88,1.0248,0.35,1.2,9.9,13.0,7.5,True
20071105.0,11.0,DUSSELDORF,7.0,3.3,10.0,0.8,1.027,0.28,0.4,9.2,11.3,7.4,True
20071105.0,11.0,MAASTRICHT,8.0,3.6,11.0,0.86,1.0265,0.32,0.0,9.1,10.5,7.2,True
20071105.0,11.0,MUENCHEN,3.0,1.9,6.4,0.67,1.0271,1.12,9.2,6.0,10.0,1.8,True
20071105.0,11.0,OSLO,7.0,2.7,11.8,0.86,1.0121,0.13,0.1,4.7,8.1,-1.9,True
20071106.0,11.0,DE_BILT,6.0,3.1,14.0,0.82,1.0259,0.6,4.6,8.5,11.1,5.8,True
20071106.0,11.0,DUSSELDORF,4.0,4.6,14.9,0.81,1.0258,0.55,3.4,7.9,10.5,6.0,True
20071106.0,11.0,MAASTRICHT,6.0,2.9,12.0,0.91,1.0273,0.39,2.5,7.4,10.1,5.3,True
20071106.0,11.0,MUENCHEN,7.0,4.7,15.6,0.85,1.0253,0.57,1.9,5.0,7.7,0.6,True
20071106.0,11.0,OSLO,2.0,3.4,11.8,0.6,1.0055,0.46,6.9,4.0,8.2,1.7,False
20071107.0,11.0,DE_BILT,6.0,4.0,12.0,0.85,1.0197,0.18,0.0,10.6,12.7,8.5,True
20071107.0,11.0,DUSSELDORF,7.0,6.2,15.3,0.88,1.0217,0.19,0.0,8.6,10.2,6.6,True
20071107.0,11.0,MAASTRICHT,8.0,5.3,14.0,0.88,1.0226,0.07,0.0,8.5,10.3,5.9,True
20071107.0,11.0,MUENCHEN,8.0,6.1,17.2,0.84,1.0251,0.26,0.0,4.4,6.1,1.9,True
20071107.0,11.0,OSLO,5.0,1.5,7.1,0.68,0.9965,0.32,3.5,2.4,5.6,0.3,False
20071108.0,11.0,DE_BILT,7.0,4.0,17.0,0.92,1.0119,0.36,1.5,9.5,13.0,5.7,True
20071108.0,11.0,DUSSELDORF,6.0,5.2,16.8,0.9,1.0146,0.22,0.1,9.3,11.7,5.9,True
20071108.0,11.0,MAASTRICHT,8.0,5.4,15.0,0.92,1.0145,0.2,0.0,9.5,11.2,6.3,True
20071108.0,11.0,MUENCHEN,8.0,4.9,15.5,0.83,1.0191,0.3,0.1,6.9,8.4,5.2,True
20071108.0,11.0,OSLO,8.0,2.4,9.7,0.83,0.9906,0.09,0.0,4.1,8.4,-1.0,True
20071109.0,11.0,DE_BILT,6.0,4.4,17.0,0.81,1.0146,0.52,3.8,5.7,8.5,2.9,True
20071109.0,11.0,DUSSELDORF,6.0,6.3,17.4,0.84,1.0143,0.43,2.1,5.3,7.9,3.6,True
20071109.0,11.0,MAASTRICHT,8.0,4.5,15.0,0.91,1.0169,0.53,4.2,4.4,6.9,2.1,True
20071109.0,11.0,MUENCHEN,8.0,6.8,20.5,0.78,1.014,0.3,0.1,4.1,8.7,1.6,True
20071109.0,11.0,OSLO,5.0,5.4,19.2,0.59,0.99,0.28,2.9,2.9,7.9,1.3,False
20071110.0,11.0,DE_BILT,8.0,4.1,14.0,0.85,1.013,0.4,2.2,9.1,11.4,5.5,True
20071110.0,11.0,DUSSELDORF,8.0,5.3,15.3,0.87,1.0144,0.32,1.0,7.3,10.0,5.0,True
20071110.0,11.0,MAASTRICHT,8.0,4.9,16.0,0.92,1.0151,0.18,0.5,7.8,10.2,4.2,True
20071110.0,11.0,MUENCHEN,8.0,7.5,20.1,0.88,1.0163,0.25,0.0,2.1,4.0,0.5,True
20071110.0,11.0,OSLO,2.0,2.5,12.0,0.52,0.9985,0.42,7.1,1.0,5.6,-2.9,False
20071111.0,11.0,DE_BILT,6.0,4.8,16.0,0.81,1.0098,0.46,3.1,8.3,11.7,3.6,True
20071111.0,11.0,DUSSELDORF,6.0,6.5,16.9,0.86,1.0094,0.37,1.5,8.1,11.0,3.2,True
20071111.0,11.0,MAASTRICHT,7.0,5.0,14.0,0.9,1.0113,0.23,0.9,7.7,10.5,2.5,True
20071111.0,11.0,MUENCHEN,8.0,7.4,24.5,0.87,1.0096,0.25,0.0,5.4,8.8,1.8,True
20071111.0,11.0,OSLO,3.0,1.1,11.3,0.71,0.998,0.31,3.9,-1.3,3.2,-4.8,False
20071112.0,11.0,DE_BILT,4.0,2.8,11.0,0.81,1.0187,0.56,4.8,5.5,10.7,2.0,True
20071112.0,11.0,DUSSELDORF,4.0,5.0,11.3,0.78,1.0186,0.62,5.2,5.6,9.6,3.0,True
20071112.0,11.0,MAASTRICHT,4.0,3.3,10.0,0.89,1.0202,0.57,4.5,4.3,8.6,1.5,False
20071112.0,11.0,MUENCHEN,7.0,5.7,15.2,0.77,1.0178,0.46,1.3,2.6,3.8,0.1,True
